fold,mse,rmse,mae,spear,pear,model_type,n_final_feats,feat_sel,model_class
2,0.0012356214925091,0.035151408115596,0.0270901483599835,0.7004805750614063,0.7456145305450608,ridge_sfm_cb,15,ridge_sfm,cb
3,0.0014229230053858,0.0377216516789213,0.0281065797904298,0.7396984108210825,0.7682695622647902,ridge_sfm_cb,15,ridge_sfm,cb
4,0.0010762122595473,0.0328056741974211,0.0247883966764171,0.7638596461248415,0.8174184478255576,ridge_sfm_cb,15,ridge_sfm,cb
0,0.0014528066302015,0.038115700573406,0.0320983008435521,0.7050550517266027,0.7402262946062279,et_sfm_linear,15,et_sfm,linear
1,0.0013104126459862,0.0361996221801595,0.0280095588262278,0.7222861140786855,0.7649084836450402,et_sfm_linear,15,et_sfm,linear
2,0.0011246329334908,0.0335355473116339,0.0260439564105037,0.7153086374576423,0.7712423691422051,et_sfm_linear,15,et_sfm,linear
3,0.0014141675735621,0.0376054194706315,0.0300337916278722,0.6452304393417156,0.7718481577863956,et_sfm_linear,15,et_sfm,linear
4,0.0011740975711087,0.0342651071953487,0.0276171079819304,0.673533638387319,0.7967021244495535,et_sfm_linear,15,et_sfm,linear
0,0.0014256420989955,0.0377576760274716,0.0315812252856692,0.7032635643088584,0.7467420209982331,et_sfm_ridge,15,et_sfm,ridge
1,0.0012657196170552,0.035576953453819,0.0272393511230432,0.72799265868815,0.7732110048250678,et_sfm_ridge,15,et_sfm,ridge
2,0.0011083366730078,0.0332916907502135,0.0262352596362181,0.7212048018303094,0.7751530670374192,et_sfm_ridge,15,et_sfm,ridge
3,0.0014418989303847,0.0379723442835007,0.0304326086323222,0.6440119666827901,0.7670133815011483,et_sfm_ridge,15,et_sfm,ridge
4,0.001170238538273,0.0342087494403554,0.0275783170563599,0.6723452507796034,0.7976793827592746,et_sfm_ridge,15,et_sfm,ridge
0,0.0012633634714452,0.0355438246597815,0.0245271774363445,0.7254284110238614,0.7831240944835587,et_sfm_et,15,et_sfm,et
1,0.000842099709791,0.0290189543193932,0.019026078009642,0.7605450972251195,0.8441613588328984,et_sfm_et,15,et_sfm,et
2,0.0010086529696624,0.0317592973735635,0.0223266122223251,0.7430877382039934,0.7974752251098457,et_sfm_et,15,et_sfm,et
3,0.0013693718472669,0.0370050246218934,0.0241147106801651,0.6809081738635892,0.7755106729843019,et_sfm_et,15,et_sfm,et
4,0.0009212887088207,0.0303527380778206,0.0214594488869278,0.7081764195848999,0.846242981288621,et_sfm_et,15,et_sfm,et
0,0.0015626495821662,0.0395303627881939,0.0271772396022828,0.6596650029753542,0.7227721000993632,et_sfm_xgb,15,et_sfm,xgb
1,0.0012363407343586,0.0351616372536699,0.0236233077120954,0.727330101074317,0.7860812062653293,et_sfm_xgb,15,et_sfm,xgb
2,0.0009897095438757,0.0314596494557032,0.0225921479748155,0.7553589432435545,0.8101027644214549,et_sfm_xgb,15,et_sfm,xgb
3,0.0015630955845203,0.0395360036488302,0.0275858981295617,0.6395656103133774,0.7426345211331329,et_sfm_xgb,15,et_sfm,xgb
4,0.001142682035628,0.0338035802190834,0.0245703690177289,0.6852080504616765,0.800988121397554,et_sfm_xgb,15,et_sfm,xgb
0,0.001311737885712,0.0362179221617148,0.0248935546990369,0.7041785483360595,0.7779800621518786,et_sfm_lgbm,15,et_sfm,lgbm
1,0.0009096917247451,0.0301610962125901,0.0208330457256718,0.7651044341932965,0.8390404436921273,et_sfm_lgbm,15,et_sfm,lgbm
2,0.001120901884483,0.0334798728265667,0.0253134002994221,0.7314536096630021,0.7782856492205799,et_sfm_lgbm,15,et_sfm,lgbm
3,0.001448242364868,0.0380557796512972,0.0270988933498683,0.652588304064561,0.7611237431343333,et_sfm_lgbm,15,et_sfm,lgbm
4,0.0010451548283449,0.0323288544236408,0.0243147676174445,0.6845540097998762,0.8205053261569171,et_sfm_lgbm,15,et_sfm,lgbm
0,0.0011415708423475,0.0337871401919069,0.0232069501669637,0.7487989843541482,0.8104551224694734,et_sfm_cb,15,et_sfm,cb
1,0.0009508630015053,0.030836066569933,0.0205928265143046,0.7326091891587279,0.8279573319790565,et_sfm_cb,15,et_sfm,cb
2,0.0010049999430937,0.0317017340707687,0.0234589046981213,0.7324241892950509,0.7993980922898789,et_sfm_cb,15,et_sfm,cb
3,0.0013137255157917,0.0362453516439245,0.0249963228989297,0.6941232580346031,0.7869789296204343,et_sfm_cb,15,et_sfm,cb
4,0.0009067173432871,0.0301117475960318,0.0220970012763865,0.7314653968756722,0.8515540148209626,et_sfm_cb,15,et_sfm,cb
0,0.0012984460131136,0.0360339563899618,0.029594444777983,0.7518133008923574,0.7664890326069573,xgb_sfm_linear,15,xgb_sfm,linear
1,0.00113731943736,0.0337241669631736,0.0264669447337257,0.7208242127630025,0.7720787765938373,xgb_sfm_linear,15,xgb_sfm,linear
2,0.0009253028708157,0.030418791409518,0.0238173769165284,0.7672367856128577,0.8154436853161474,xgb_sfm_linear,15,xgb_sfm,linear
3,0.0012476812410408,0.0353225316340839,0.0275932532415041,0.7526698004603112,0.799078483947669,xgb_sfm_linear,15,xgb_sfm,linear
4,0.0010103515215129,0.0317860271426442,0.0252152198029131,0.758045951353283,0.8282110860338315,xgb_sfm_linear,15,xgb_sfm,linear
0,0.0012977791658858,0.0360247021623475,0.0295915106594554,0.7525401573625639,0.7666300371277792,xgb_sfm_ridge,15,xgb_sfm,ridge
1,0.001135845215428,0.0337023028208471,0.0264509249639736,0.7206275827614778,0.772199983905141,xgb_sfm_ridge,15,xgb_sfm,ridge
2,0.000924502472225,0.0304056322451127,0.0238060355571997,0.7674120885419943,0.8156179893604318,xgb_sfm_ridge,15,xgb_sfm,ridge
3,0.0012472915497598,0.0353170150176921,0.0275927903681647,0.7531229867825783,0.7992168730386637,xgb_sfm_ridge,15,xgb_sfm,ridge
4,0.0010108045716631,0.0317931529053525,0.0252224615241671,0.758045951353283,0.8281600391266812,xgb_sfm_ridge,15,xgb_sfm,ridge
0,0.0007378171456935,0.0271627897259021,0.0193429001746242,0.8513541566739904,0.8848910528881568,xgb_sfm_et,15,xgb_sfm,et
1,0.0006618872561717,0.0257271696105834,0.0192284515446357,0.8244781455232306,0.8772077584823432,xgb_sfm_et,15,xgb_sfm,et
2,0.0005510946203153,0.0234754045825709,0.0158388442618389,0.8396454467086644,0.8968030151310019,xgb_sfm_et,15,xgb_sfm,et
3,0.0010323929108936,0.0321308716173964,0.0215076270527187,0.7788519989278909,0.8478995885951237,xgb_sfm_et,15,xgb_sfm,et
4,0.0006661302500331,0.0258094992208906,0.0191127008680286,0.8203166070424686,0.8987804709696999,xgb_sfm_et,15,xgb_sfm,et
0,0.0010902728160219,0.0330192794594599,0.0253813241528838,0.7966218644674407,0.8087603515929962,xgb_sfm_xgb,15,xgb_sfm,xgb
1,0.0009383805234138,0.0306329972972579,0.0213615183102493,0.7514044525653312,0.8156624861561863,xgb_sfm_xgb,15,xgb_sfm,xgb
2,0.0009364836370968,0.0306020201473171,0.0221190254206988,0.7496722872496115,0.81154445411597,xgb_sfm_xgb,15,xgb_sfm,xgb
3,0.0011011679932851,0.0331838513931877,0.0232623324358549,0.7885741281433182,0.8298135756560135,xgb_sfm_xgb,15,xgb_sfm,xgb
4,0.0009121376275617,0.0302016163071074,0.0221107765733725,0.7585204514412558,0.845118397091956,xgb_sfm_xgb,15,xgb_sfm,xgb
0,0.0009465402188998,0.0307658937607836,0.0223962181623147,0.7971691446332432,0.8360149534844268,xgb_sfm_lgbm,15,xgb_sfm,lgbm
1,0.0007928885750125,0.0281582772024941,0.0207779828093536,0.7885119535052274,0.8401109099164142,xgb_sfm_lgbm,15,xgb_sfm,lgbm
2,0.000749094572098,0.0273695921069001,0.0190237179720183,0.7912661139481653,0.8527907739076852,xgb_sfm_lgbm,15,xgb_sfm,lgbm
3,0.0010330050618679,0.0321403961062704,0.0225699100658564,0.7879028993452433,0.8424897519804267,xgb_sfm_lgbm,15,xgb_sfm,lgbm
4,0.0007831156047687,0.0279842027717198,0.0205065766407943,0.7979039587429972,0.8710641991659791,xgb_sfm_lgbm,15,xgb_sfm,lgbm
0,0.000773031756727,0.0278034486480913,0.019473536427749,0.8407206740774987,0.8718985679906217,xgb_sfm_cb,15,xgb_sfm,cb
1,0.0007108899697847,0.0266625199443862,0.0198779912170887,0.7964113500882165,0.8595565430264193,xgb_sfm_cb,15,xgb_sfm,cb
2,0.0006181068425978,0.0248617546162338,0.0180811460042329,0.8219526779094646,0.8816959109093776,xgb_sfm_cb,15,xgb_sfm,cb
3,0.0009357764605974,0.0305904635564326,0.0210636262790962,0.8097071469260169,0.862075565356792,xgb_sfm_cb,15,xgb_sfm,cb
4,0.000719815107687,0.0268293702439522,0.020212678241193,0.8136693310352823,0.8827355259080208,xgb_sfm_cb,15,xgb_sfm,cb
0,0.001407778545794,0.0375203750753376,0.0314692504387447,0.7409660369810993,0.7518631819314625,lgbm_sfm_linear,15,lgbm_sfm,linear
1,0.001973102293979,0.044419616094458,0.0366961109598662,0.4489062934807063,0.530781437595514,lgbm_sfm_linear,15,lgbm_sfm,linear
2,0.0010667559716483,0.0326612304062229,0.0260771635584156,0.7749800442632566,0.785248329370162,lgbm_sfm_linear,15,lgbm_sfm,linear
3,0.0014887104386412,0.0385838105769923,0.0309886268384778,0.6870732179834862,0.7591430503424454,lgbm_sfm_linear,15,lgbm_sfm,linear
4,0.0013413031641357,0.0366238059755632,0.0301405391213778,0.7184615295998775,0.7664132757761395,lgbm_sfm_linear,15,lgbm_sfm,linear
0,0.0014071332157794,0.0375117743619181,0.0314612275701376,0.7411712670432751,0.7519250833780768,lgbm_sfm_ridge,15,lgbm_sfm,ridge
1,0.0019719844237301,0.0444070312420244,0.036684561298351,0.4503425474048861,0.5308817069347684,lgbm_sfm_ridge,15,lgbm_sfm,ridge
2,0.0010666192961124,0.0326591380185161,0.0260816813866146,0.7751895526419809,0.7852628811925011,lgbm_sfm_ridge,15,lgbm_sfm,ridge
3,0.0014895056491992,0.0385941141781908,0.0310172361236935,0.6865345248079613,0.7591382678330822,lgbm_sfm_ridge,15,lgbm_sfm,ridge
4,0.0013419979092813,0.0366332896322646,0.0301613726514647,0.7181024484522225,0.7664184447707199,lgbm_sfm_ridge,15,lgbm_sfm,ridge
0,0.0009366160316225,0.0306041832373054,0.0231655819692304,0.8148445837381472,0.8523809825675934,lgbm_sfm_et,15,lgbm_sfm,et
1,0.0012811381518486,0.0357929902613434,0.0270337750854284,0.6497125452550988,0.7310550932612454,lgbm_sfm_et,15,lgbm_sfm,et
2,0.0007726059301596,0.0277957897919753,0.0206009615218275,0.7963798286615155,0.8491686153224434,lgbm_sfm_et,15,lgbm_sfm,et
3,0.001233749453365,0.0351247697980364,0.0259580277447112,0.7395316724572295,0.8131691846983615,lgbm_sfm_et,15,lgbm_sfm,et
4,0.0010209290972132,0.0319519811156241,0.0253056093263216,0.7380314521470795,0.8424264747448906,lgbm_sfm_et,15,lgbm_sfm,et
0,0.0014019302043291,0.0374423584237043,0.0280300621719042,0.6876318745731232,0.7468621900318433,lgbm_sfm_xgb,15,lgbm_sfm,xgb
1,0.001607940608451,0.040099134759381,0.0305968601851025,0.6137677260633482,0.6722780191422075,lgbm_sfm_xgb,15,lgbm_sfm,xgb
2,0.0010691856601447,0.0326984045504474,0.024449925485658,0.7648466798229224,0.783737846138823,lgbm_sfm_xgb,15,lgbm_sfm,xgb
3,0.0013766449299028,0.0371031660361058,0.0265783690459831,0.7230117484077964,0.7736356765344969,lgbm_sfm_xgb,15,lgbm_sfm,xgb
4,0.0012664777361676,0.0355876064967519,0.0273094826817447,0.715071632574991,0.7783261948137095,lgbm_sfm_xgb,15,lgbm_sfm,xgb
0,0.0010377773290231,0.032214551510507,0.0243490179267153,0.7657390157362549,0.8259013781578148,lgbm_sfm_lgbm,15,lgbm_sfm,lgbm
1,0.0015670315159963,0.039585748900284,0.0290620469495855,0.6033634342435454,0.6734229573615973,lgbm_sfm_lgbm,15,lgbm_sfm,lgbm
2,0.0009604299129337,0.0309908036832494,0.0228434435729404,0.7847243217145318,0.8132002905260778,lgbm_sfm_lgbm,15,lgbm_sfm,lgbm
3,0.0013491135718408,0.036730281401601,0.0266138557817276,0.7478472139365636,0.7801718999605556,lgbm_sfm_lgbm,15,lgbm_sfm,lgbm
4,0.0010991169375725,0.03315293256369,0.0249333610534433,0.7029996663728725,0.8111653868795752,lgbm_sfm_lgbm,15,lgbm_sfm,lgbm
0,0.0010331804055127,0.0321431237671878,0.0244810085756384,0.8026761513016313,0.8282595805605707,lgbm_sfm_cb,15,lgbm_sfm,cb
1,0.0012695303689021,0.0356304696699629,0.0270694604379736,0.6494133256875612,0.727636387761809,lgbm_sfm_cb,15,lgbm_sfm,cb
2,0.0008148444777528,0.0285454808639277,0.0214539035086689,0.8147866362208569,0.8410460071775447,lgbm_sfm_cb,15,lgbm_sfm,cb
3,0.0012276634550709,0.0350380286984144,0.0260694373959223,0.7554444978485312,0.8092890302233862,lgbm_sfm_cb,15,lgbm_sfm,cb
4,0.0010752342018763,0.0327907639721356,0.0252320144291365,0.7218898996048702,0.8232636428749212,lgbm_sfm_cb,15,lgbm_sfm,cb
0,0.0014830866681473,0.0385108642872031,0.0310051032084506,0.7184163838995163,0.7227642737678651,linear_sfm_linear,20,linear_sfm,linear
1,0.0012350903616263,0.0351438524016131,0.0275194770556294,0.7119416661723903,0.7654357104091993,linear_sfm_linear,20,linear_sfm,linear
2,0.001072778017292,0.032753290175066,0.025216746436305,0.7470470189937611,0.7807203725271857,linear_sfm_linear,20,linear_sfm,linear
3,0.0013520605569556,0.0367703760785184,0.0298749111532677,0.7304893227252028,0.7840450007599509,linear_sfm_linear,20,linear_sfm,linear
4,0.0013225529311559,0.036366920836881,0.0285024978090546,0.7014393732907998,0.7650179321481911,linear_sfm_linear,20,linear_sfm,linear
0,0.001479542629305,0.0384648232714656,0.0309349070787459,0.7195579761203701,0.7236434622941075,linear_sfm_ridge,20,linear_sfm,ridge
1,0.0012653436871912,0.0355716697273435,0.0279550522696575,0.7056965263413583,0.7576451796667735,linear_sfm_ridge,20,linear_sfm,ridge
2,0.0010689869662958,0.0326953661287935,0.0251733340971925,0.7502152987618151,0.7814590802790723,linear_sfm_ridge,20,linear_sfm,ridge
3,0.0014112027386677,0.0375659784734501,0.0298925216051744,0.7290912856744356,0.773550768671526,linear_sfm_ridge,20,linear_sfm,ridge
4,0.0013148160918749,0.0362603928808682,0.0284166124043425,0.7023798239156106,0.7665448011602767,linear_sfm_ridge,20,linear_sfm,ridge
0,0.0012067324408084,0.0347380546491654,0.0260989219431229,0.7848211358923234,0.7935915426122162,linear_sfm_et,20,linear_sfm,et
1,0.0007375755786161,0.0271583427074654,0.0192870690699321,0.7880673987191718,0.8545542851171402,linear_sfm_et,20,linear_sfm,et
2,0.0010385117209717,0.0322259479452776,0.0241238771567668,0.7336769638861977,0.7965511362667899,linear_sfm_et,20,linear_sfm,et
3,0.0012830164649127,0.0358192192113773,0.0261878366943793,0.7500148126666524,0.8056152266138883,linear_sfm_et,20,linear_sfm,et
4,0.0010205604740845,0.0319462122024598,0.024175621784281,0.7549638381692436,0.8267813962621,linear_sfm_et,20,linear_sfm,et
0,0.0016179118577511,0.0402232750749015,0.0300625819252052,0.6829671662849156,0.697712589335109,linear_sfm_xgb,20,linear_sfm,xgb
1,0.0008163005317529,0.028570973587769,0.0211630632991552,0.7798901553948978,0.8422733215712606,linear_sfm_xgb,20,linear_sfm,xgb
2,0.0012820673251318,0.0358059677306983,0.0274381859696108,0.6912365523103502,0.7362099702223908,linear_sfm_xgb,20,linear_sfm,xgb
3,0.0013836535368521,0.0371974936904641,0.0266013317576197,0.7459489617942375,0.7772927479582867,linear_sfm_xgb,20,linear_sfm,xgb
4,0.0015684694453228,0.0396039069451846,0.0297541432182243,0.6608290054012368,0.7156446583198037,linear_sfm_xgb,20,linear_sfm,xgb
0,0.0014337024913367,0.0378642640406067,0.0277853367274628,0.7018568832576941,0.73637762885455,linear_sfm_lgbm,20,linear_sfm,lgbm
1,0.0007919706974726,0.0281419739441397,0.0204596225231382,0.7736578392596176,0.848348927437428,linear_sfm_lgbm,20,linear_sfm,lgbm
2,0.0012047289626908,0.0347092057340825,0.0261928639047223,0.6881238563978763,0.752141270390571,linear_sfm_lgbm,20,linear_sfm,lgbm
3,0.0011799817924498,0.0343508630524748,0.0259928234295315,0.7703483423713893,0.8153615282852793,linear_sfm_lgbm,20,linear_sfm,lgbm
4,0.0012043889986563,0.0347043080705604,0.026881421949382,0.7293579325209824,0.7893527810364724,linear_sfm_lgbm,20,linear_sfm,lgbm
0,0.0013355941618028,0.0365457817237891,0.0278520934937397,0.7326285657052011,0.7602976018343215,linear_sfm_cb,20,linear_sfm,cb
1,0.0007763416874584,0.0278629088118677,0.0207764364762801,0.7772741214615703,0.8486998972310345,linear_sfm_cb,20,linear_sfm,cb
2,0.0010475722640748,0.0323662210348197,0.024068249843887,0.718558155168467,0.788486393371066,linear_sfm_cb,20,linear_sfm,cb
3,0.0012698655379523,0.0356351727644521,0.0262228210012997,0.7670306764649814,0.7997480330869626,linear_sfm_cb,20,linear_sfm,cb
4,0.0011395802801693,0.0337576699457966,0.0258840858386732,0.734628730795491,0.8043805948539308,linear_sfm_cb,20,linear_sfm,cb
0,0.0013330460637538,0.0365109033543935,0.0292987613335321,0.7225722926585794,0.7543459121025189,ridge_sfm_linear,20,ridge_sfm,linear
1,0.0012350903616263,0.0351438524016131,0.0275194770556294,0.7119416661723903,0.7654357104091993,ridge_sfm_linear,20,ridge_sfm,linear
2,0.001097633858018,0.0331305577679891,0.0262272736675152,0.7366742164063136,0.774763275578683,ridge_sfm_linear,20,ridge_sfm,linear
3,0.0013626057117015,0.0369134895627816,0.0292195610933063,0.7263721677408331,0.7823296582454107,ridge_sfm_linear,20,ridge_sfm,linear
4,0.0013225529311559,0.036366920836881,0.0285024978090546,0.7014393732907998,0.7650179321481911,ridge_sfm_linear,20,ridge_sfm,linear
0,0.0013238516426292,0.036384772125564,0.0291484391541784,0.7228245546100039,0.7564474443972538,ridge_sfm_ridge,20,ridge_sfm,ridge
1,0.0012653436871912,0.0355716697273435,0.0279550522696575,0.7056965263413583,0.7576451796667735,ridge_sfm_ridge,20,ridge_sfm,ridge
2,0.0010881607789898,0.0329872820794603,0.0261527859535078,0.7418435149752436,0.7769600350032392,ridge_sfm_ridge,20,ridge_sfm,ridge
3,0.0014233534641848,0.0377273569732204,0.0295510474417019,0.7298907747523973,0.7705315920976583,ridge_sfm_ridge,20,ridge_sfm,ridge
4,0.0013148160918749,0.0362603928808682,0.0284166124043425,0.7023798239156106,0.7665448011602767,ridge_sfm_ridge,20,ridge_sfm,ridge
0,0.0010406191209316,0.0322586286275733,0.0236860349462961,0.7897295548793649,0.8214712048671825,ridge_sfm_et,20,ridge_sfm,et
1,0.0007375755786161,0.0271583427074654,0.0192870690699321,0.7880673987191718,0.8545542851171402,ridge_sfm_et,20,ridge_sfm,et
2,0.0010242440930257,0.0320038137262693,0.0240087561155759,0.7308849440636077,0.798205937210267,ridge_sfm_et,20,ridge_sfm,et
3,0.0012401456529457,0.0352157017954455,0.0255400275587507,0.7380096504692382,0.8115743156296634,ridge_sfm_et,20,ridge_sfm,et
4,0.0010205604740845,0.0319462122024598,0.024175621784281,0.7549638381692436,0.8267813962621,ridge_sfm_et,20,ridge_sfm,et
0,0.0014711961694725,0.0383561751152601,0.0284789350439587,0.7033405255821744,0.7335687259483047,ridge_sfm_xgb,20,ridge_sfm,xgb
1,0.0008163005317529,0.028570973587769,0.0211630632991552,0.7798901553948978,0.8422733215712606,ridge_sfm_xgb,20,ridge_sfm,xgb
2,0.001387441260909,0.0372483725941015,0.0276726258104009,0.6707603150509573,0.7085935579049312,ridge_sfm_xgb,20,ridge_sfm,xgb
3,0.0012627323498391,0.0355349454739862,0.0258432234461503,0.7563038417237735,0.7978387095603638,ridge_sfm_xgb,20,ridge_sfm,xgb
4,0.0015684694453228,0.0396039069451846,0.0297541432182243,0.6608290054012368,0.7156446583198037,ridge_sfm_xgb,20,ridge_sfm,xgb
0,0.0012642363685052,0.0355561017056887,0.0252850219529504,0.7224311969908335,0.7720632042434612,ridge_sfm_lgbm,20,ridge_sfm,lgbm
1,0.0007919706974726,0.0281419739441397,0.0204596225231382,0.7736578392596176,0.848348927437428,ridge_sfm_lgbm,20,ridge_sfm,lgbm
2,0.0012130990237224,0.0348295711102285,0.026265462937497,0.6882307484278376,0.7516217460571306,ridge_sfm_lgbm,20,ridge_sfm,lgbm
3,0.0010584215457105,0.032533391242085,0.0241302063309283,0.7918746926790745,0.8402146664416883,ridge_sfm_lgbm,20,ridge_sfm,lgbm
4,0.0012043889986563,0.0347043080705604,0.026881421949382,0.7293579325209824,0.7893527810364724,ridge_sfm_lgbm,20,ridge_sfm,lgbm
0,0.0011674525735045,0.0341680051145004,0.0243889382035342,0.758124125304268,0.7919217050419423,ridge_sfm_cb,20,ridge_sfm,cb
1,0.0007763416874584,0.0278629088118677,0.0207764364762801,0.7772741214615703,0.8486998972310345,ridge_sfm_cb,20,ridge_sfm,cb
2,0.0010124815303475,0.0318195149294827,0.0234145761873685,0.7341387374556307,0.7986795812418518,ridge_sfm_cb,20,ridge_sfm,cb
3,0.001198971592926,0.0346261691921879,0.0252279503932065,0.7816865511133916,0.8147309960866345,ridge_sfm_cb,20,ridge_sfm,cb
4,0.0011395802801693,0.0337576699457966,0.0258840858386732,0.734628730795491,0.8043805948539308,ridge_sfm_cb,20,ridge_sfm,cb
0,0.0013771266323756,0.0371096568614648,0.0309785444148503,0.6983893503321795,0.7528585887960902,et_sfm_linear,20,et_sfm,linear
1,0.0012262466595796,0.0350178048937911,0.0277812960148898,0.7297366813103683,0.7828076843402872,et_sfm_linear,20,et_sfm,linear
2,0.0010566512312491,0.0325061722023544,0.0255002703081184,0.6901419779235461,0.7843540238348232,et_sfm_linear,20,et_sfm,linear
3,0.0014041348105646,0.0374717868611131,0.0297553024215373,0.6336357100399397,0.7737230251191072,et_sfm_linear,20,et_sfm,linear
4,0.0011714454673001,0.0342263855424454,0.0277797315052833,0.6788899321731741,0.7964307348024933,et_sfm_linear,20,et_sfm,linear
0,0.0013516773410372,0.0367651647764195,0.0306824120696483,0.6979617877026462,0.7589282147203199,et_sfm_ridge,20,et_sfm,ridge
1,0.0011604987088254,0.0340660932427748,0.0261405487576108,0.7288219243467536,0.7933321415991577,et_sfm_ridge,20,et_sfm,ridge
2,0.0010328010744376,0.0321372225688169,0.025098127575753,0.6951145951573473,0.7894416249230944,et_sfm_ridge,20,et_sfm,ridge
3,0.0014233247422752,0.0377269763203373,0.0300411867384398,0.6307071003158554,0.7705519086657632,et_sfm_ridge,20,et_sfm,ridge
4,0.0011762495696637,0.0342964950055209,0.0278010199162383,0.6808905271386809,0.7958797200051975,et_sfm_ridge,20,et_sfm,ridge
0,0.0011411266600241,0.0337805663070373,0.023208553706024,0.7513729113839381,0.8120164346060605,et_sfm_et,20,et_sfm,et
1,0.0005831911029592,0.0241493499490006,0.0162502106373133,0.8007816658541335,0.8938291014945883,et_sfm_et,20,et_sfm,et
2,0.0008728395743383,0.0295438584876509,0.0196480915720495,0.7524728584345984,0.827619263821225,et_sfm_et,20,et_sfm,et
3,0.0012394323842128,0.0352055731981861,0.0225245160547026,0.7213871181958956,0.799251639873938,et_sfm_et,20,et_sfm,et
4,0.0008854740180723,0.0297569154663638,0.0203045440513536,0.7233518728488945,0.8532801535455455,et_sfm_et,20,et_sfm,et
0,0.0014122295885824,0.0375796432737516,0.0262149192877671,0.7170567347376006,0.7577971265350817,et_sfm_xgb,20,et_sfm,xgb
1,0.0011364039911584,0.033710591676185,0.0226941361164855,0.7312327791480556,0.8091219887577552,et_sfm_xgb,20,et_sfm,xgb
2,0.0009772636826458,0.0312612169092281,0.0214593412010587,0.7369606870466098,0.8081340224298132,et_sfm_xgb,20,et_sfm,xgb
3,0.0015330588180563,0.0391542950141655,0.027470321544716,0.6504078793064837,0.7465219314855024,et_sfm_xgb,20,et_sfm,xgb
4,0.0012003535035494,0.0346461181598955,0.024939073609804,0.6567252208566073,0.7892615573245052,et_sfm_xgb,20,et_sfm,xgb
0,0.0012344205786446,0.0351343219465618,0.0241774891741507,0.703349076834765,0.7905996666276565,et_sfm_lgbm,20,et_sfm,lgbm
1,0.000776007234269,0.0278569064016278,0.0200473186139253,0.7625354204777249,0.8556544584247057,et_sfm_lgbm,20,et_sfm,lgbm
2,0.0009268311784369,0.0304439021552259,0.0217837004147673,0.765051912520448,0.8201334770170519,et_sfm_lgbm,20,et_sfm,lgbm
3,0.0012556439113169,0.0354350661254766,0.0255292433472748,0.6986465705719477,0.8047465114887122,et_sfm_lgbm,20,et_sfm,lgbm
4,0.0008720106374869,0.0295298262352986,0.0216599181541385,0.7214538724970033,0.8548097024739947,et_sfm_lgbm,20,et_sfm,lgbm
0,0.0010814670962198,0.0328856670332207,0.022681328942037,0.7609374874065967,0.8264199740679559,et_sfm_cb,20,et_sfm,cb
1,0.0007493569542141,0.0273743850015695,0.0193712007226521,0.769109701833048,0.866163698732578,et_sfm_cb,20,et_sfm,cb
2,0.0008766163465251,0.0296077075526828,0.0207617982652791,0.7580226926301908,0.8274444145106198,et_sfm_cb,20,et_sfm,cb
3,0.001211104871344,0.03480093204706,0.0241284091821144,0.7051322653915622,0.8075734929483884,et_sfm_cb,20,et_sfm,cb
4,0.0008667966117185,0.0294414098120074,0.0219682689484724,0.7311918112393637,0.8601374419824364,et_sfm_cb,20,et_sfm,cb
0,0.0010864248109219,0.0329609588896006,0.0278766071185608,0.7874420948113621,0.8069671107768346,xgb_sfm_linear,20,xgb_sfm,linear
1,0.0010483024066224,0.0323774984614688,0.026105848061822,0.7457021825211172,0.7892016657777764,xgb_sfm_linear,20,xgb_sfm,linear
2,0.000955534721144,0.0309117246549598,0.0246078416073969,0.7742403514159242,0.8104280747687801,xgb_sfm_linear,20,xgb_sfm,linear
3,0.001219802329623,0.0349256686353042,0.027160255796173,0.7532897251464311,0.8036271463947785,xgb_sfm_linear,20,xgb_sfm,linear
4,0.0009973324269876,0.03158057040314,0.0245622833197019,0.7462903185431464,0.8283636374347727,xgb_sfm_linear,20,xgb_sfm,linear
0,0.0010859203703495,0.0329533059092643,0.0278623089992273,0.7880577849978899,0.8070638713883482,xgb_sfm_ridge,20,xgb_sfm,ridge
1,0.0010474696078098,0.0323646351409963,0.0260904196171476,0.745740653608372,0.7892700518836215,xgb_sfm_ridge,20,xgb_sfm,ridge
2,0.0009544770112869,0.0308946113632619,0.0245968646345463,0.7745610275058082,0.8106360798488341,xgb_sfm_ridge,20,xgb_sfm,ridge
3,0.0012193244266081,0.0349188262490046,0.0271616184924315,0.7527809593695465,0.8037700636576519,xgb_sfm_ridge,20,xgb_sfm,ridge
4,0.0009972995909532,0.0315800505217014,0.0245670732967668,0.7465083320970799,0.8283627283048742,xgb_sfm_ridge,20,xgb_sfm,ridge
0,0.0006179588608489,0.0248587783458671,0.0180070428263158,0.8578915892795534,0.908398096795416,xgb_sfm_et,20,xgb_sfm,et
1,0.000622599187478,0.0249519375495785,0.0188766252303079,0.8373445869273417,0.888987380273318,xgb_sfm_et,20,xgb_sfm,et
2,0.0005346875932696,0.0231233127659005,0.0162192868704123,0.8449943238879296,0.9052075601356572,xgb_sfm_et,20,xgb_sfm,et
3,0.0009590845825533,0.0309690907608433,0.0209592320102965,0.7876891322120985,0.8630177798334835,xgb_sfm_et,20,xgb_sfm,et
4,0.0006131824898875,0.0247625218806072,0.0182424695620738,0.8204106521049497,0.9090573425345744,xgb_sfm_et,20,xgb_sfm,et
0,0.0008429999922729,0.029034462148849,0.0214273280388612,0.8129889619259729,0.852765922482687,xgb_sfm_xgb,20,xgb_sfm,xgb
